看开一点,5
满足,62
第二年,1
平衡,21
当前,12
养家糊口,1
仅仅,24
衣食无忧,6
极致,6
一诚,1
相待,11
互帮互助,2
练得,2
来立个,1
flag,11
坡道,1
流程,24
十五,5
想念,12
无虞,5
p2sBJn7NONMV9wJlCnyzIw,1
pre,1
diary,1
------------------------------------------------------------------------------------------------------------------------------------,2
待会,6
历历在目,8
感悟,20
为止,5
困扰,6
合群,6
广阔,27
可言,2
数张,1
万雄,1
观点,15
伤其,1
十指,1
目海,1
定力,14
神识,1
学海,1
泛舟,1
走马观花,2
定下,6
以较,2
截止,2
c++,4
可视化,3
进展,13
知心,1
万事俱备,7
胆识,6
有朝一日,3
靠着,10
付诸行动,1
时机,23
用作,1
活力,8
定然,1
说好,18
达成,17
诱惑,45
新韵,1
诗词,5
创作,2
大赛,3
作品,5
春风得意,1
马蹄疾,1
一日,14
看尽,2
长安,5
TED,1
建筑系,1
经典,7
内敛,2
民间文化,2
不入流,1
它们,6
流露,2
徜徉于,1
第四天,4
srtp,6
项目,28
结构设计,2
把儿,2
设计,36
多种,3
没有勇气,3
决策,3
自卑心理,5
安乐,1
施舍,2
先放好,1
俊杰,1
游泳,21
思索,8
人事,3
辛弃疾,3
那首,3
一遍,33
儿时,2
三国演义,1
动画版,1
载尽,1
往后,24
预期,26
共同,20
大蔚,22
机自,2
实验班,1
休学,2
德国,4
英语班,1
迎新,2
发给,2
649,2
超越,5
下足,1
五百多,1
外企,1
日终,1
效力,1
得意,7
须尽欢,2
业余时间,1
路在何方,2
大局,10
一篇,11
女权,7
茅塞顿开,2
https,13
www,11
zhihu,9
com,13
question,10
57835947,2
妇女,5
能顶,3
半边天,4
能分,1
顶起,1
母系社会,1
前者,7
后者,10
只管,7
男权,1
毛线,4
作用,55
哑哑,1
链接,2
answer,8
200334009,1
来源,10
著作权,2
商业,3
转载,5
获得,21
授权,2
非商业,2
注明,3
出处,3
发达,5
点面结合,2
生吞活剥,1
广度,3
传授,1
眼看,1
随之而来,2
不用说,3
短暂,40
温存,2
天伦之乐,1
难以忘怀,5
二十天,3
煮饭,1
承担,16
这静,1
第一餐,1
滚烫,4
泡面,4
耳畔,2
面溶,1
好吃,17
提醒,18
圆满,7
考不上,11
985,2
应尽,1
果断,18
痕迹,13
一分钟,4
唉呀,1
好烦,3
狠狠,3
摔了一跤,3
痛死,1
说不过去,1
灵感,7
吹上,1
高音,4
消得人,3
憔悴,5
坚信,3
基本功,3
笛音,1
口型,3
愉悦,9
无知,4
哪有什么,19
看重,25
热烈欢迎,1
祖国各地,1
祥和,4
吹法,1
结合,19
董敏,1
平放,1
嘴唇,3
外边,7
uW2z0GYXa1OtmkRKRCkXfQ,1
松六,1
学号,1
练车,1
牛匹,1
再练,2
预判,4
闲梦,2
惺惺,2
惜流,1
背负,10
越大,5
即使,55
一眼,13
要不了,1
一干二净,1
周遭,2
愉快,35
柑橘,1
采摘,1
最有,8
合场,1
开车,21
完科,1
很重,2
考一科,1
上菲菲,1
群山,1
秋日,5
眼红,8
信心,27
当中,4
脱颖而出,3
汨余若,1
复返,2
清秋,4
新凉,1
神伤,1
静好,14
如常,1
不响,1
抑制,8
一罐,1
啤酒,1
喝完,1
早些,11
逢场作戏,5
设计者,1
苦衷,1
可及,1
尽情,4
丧失,11
姣好,2
动人,3
长发,2
搭配,3
hormone,1
练就,4
尽管,7
平日,10
之一,14
3km,1
停下,5
四五次,1
胜人一筹,1
掌控,5
划出,1
波纹,2
跳出,19
世俗,19
桎梏,9
蔚蓝,3
重来,2
客观,19
停留,16
人体,7
蜈蚣,1
脆弱,19
现实生活,5
起床,17
镜子,5
检讨,1
广泛,4
涉猎,2
以此,2
不肯,7
推诿,2
蜻蜓点水,1
集中精力,2
水滴石穿,1
深深,15
不安定感,1
顾虑,1
通病,3
额外,4
资金,6
只存,1
三分之一,7
剩余,1
全做,3
流动资金,1
趁着,21
搭车,1
余秋雨,6
散文,3
探讨,2
知识分子,1
天前,1
客车,1
歌乐山,2
中秋节,4
满腹,1
没干,5
做做饭,3
收拾,24
行囊,8
向着,4
砥砺,3
前行,35
谈场,1
时光荏苒,6
年轻人,27
特有,2
安康,2
幸福生活,2
块钱,35
一千元,1
饭卡,2
充值,4
500,11
温暖,42
被窝,8
青涩,4
情愫,1
交上去,1
批改,1
梦境,13
爬山,12
qZp3W,1
4JTQqJDu1U88rpsw,1
一处,6
云顶,1
包子,1
橘子,1
洗过澡,3
洗衣服,18
sw,2
川外,1
好会,1
打扮,4
支撑,26
不断前进,1
充满希望,6
数电模,1
电学,1
高等数学,1
自动,22
切换,11
电网,1
电容,2
流水线,1
工人,4
virtus,1
young,1
总的来说,14
人胜,1
真诚,10
做太多,1
耽误,3
彼此,28
两人,5
少些,1
考验,12
合适,15
不合,3
好聚好散,4
鬼木知,1
人际交往,2
政治,23
教给,1
有用,10
因此,8
未名川杰,1
市场竞争,1
法无,2
禁止,3
即可,11
相应,3
实行,1
清单,3
规定,3
之问,1
包含,2
道德,11
乐趣,5
伴侣,4
荒唐,1
作嫁衣裳,1
TA,2
眉飞色舞,1
一荡,1
低头,2
倔强,3
服软,1
天才,6
来学,1
仗义,1
狗辈,1
负心,1
读书人,2
刑不上,1
大夫,1
庶人,1
新芽,2
云花信,1
电荷,1
不动,4
电场,1
创造,19
共产主义,1
毛概,3
关键词,4
思维能力,3
关键时期,1
无论,11
紧密结合,1
立场,3
支流,1
现象,12
习近平,3
You,4
your,17
thoughts,2
souls,1
dwell,1
house,5
tomorrow,1
On,3
Children,1
远行,2
外研社,2
阅读,56
Part,4
Read,4
Know,1
读以,3
明己,1
II,1
Reason,1
以察世,1
III,1
Question,1
启思,2
VI,1
Create,1
言志,1
一笔,9
石心,1
浓黛,1
眉峰,1
两件事,5
从良,1
叫好,1
学坏,1
备胎,3
横卧,3
温柔乡,10
本色,2
impossible,1
failing,1
unless,1
cautiously,1
might,1
lived,1
fail,1
default,1
Rowling,1
哈佛,2
蝙蝠,4
碰见,4
充作,2
人比,2
施用,1
鸟类,1
偏要,2
充兽,1
兽类,1
充鸟,1
高超,1
武人,1
卖弄,1
风雅,2
文人,2
装作,2
上流社会,1
中间,23
屈尊,1
下顾,1
份子,1
苦旅,1
孙江林,1
已成,3
昨事,1
有花,1
事事,9
不入思,1
细雨,2
万紫千红,1
蒙蒙,1
飞愁,1
无声,2
润物生,1
桃李,1
蒸蒸,1
复合,12
清明,9
银行,4
存钱,4
62,5
79,7
137,2
太可气,2
一题,3
times,4
新闻频道,2
撒切尔,2
夫人,2
伦敦,2
奥运会,2
直升机,2
跳下来,2
英女王,2
晚年,4
变胖,2
中考,6
这周,8
体考,2
监考,3
美眉,2
幼教,2
跳绳,3
200,13
实心球,4
跳远,3
放水,4
严重,20
读报,2
张丹座,2
一桌,3
六月,3
十二日,2
五十天,2
十个,5
五天,6
书写,8
一五,2
三五,2
五月,4
honest,2
揣测,4
升学,4
各有不同,3
从今天起,2
发奋,3
睡午觉,6
赶着,4
多万,2
看样子,18
我离,2
魅族,2
不远,4
数着,2
张丹,3
一个多月,3
品味,6
日到,3
电脑主板,2
黄亮,2
笔记本电脑,2
伤感,8
650.5,2
读额,2
留在,11
多天,2
体制,12
赶上,8
考去,2
不错呀,4
从不,6
练好,3
还学,2
易语言,2
好学,2
结尾,5
幽怨,3
樱花,5
日语学校,2
一玩咯,2
凉风,5
汽车站,4
先到,2
龙头,2
5D,2
电影,38
过山车,7
好羡慕,5
把握住,13
分班考试,2
分班,2
重回,3
女同学,2
Maybe,2
years,4
ago,2
Eeryone,2
respects,2
soldier,2
32G,2
TF,2
卡咯,2
爽爆,2
差一点,5
在手,4
聪明才智,2
一语道破,3
大好,9
公寓,19
审美,6
不演,2
串场,2
Future,3
Mail,2
亲爱,4
你好,8
关心,15
gt,2
_&,2
lt,2
可会,2
轻言,6
处理,33
写给,6
万事如意,2
Re,4
七年,5
22.33,2
虚岁,2
算有,2
回信,4
十二点,4
安安静静,14
地来,2
本科,18
毕业设计,10
小何,2
刚过,3
二手,9
雅阁,4
南方,13
emm,26
几年,43
醉生梦死,5
对不住,3
点到,18
唤醒,7
运动,12
早餐,7
做饭,10
午休,6
计算机,15
二级,10
图书,6
框架,34
散步,5
洗漱,5
待办,4
高中物理,1
腾讯,5
240,2
bitch230,1
Office,4
Matlab,3
选二,3
轰炸,6
报复,6
沃尔玛,9
柯南,1
剧场版,1
冰河,2
荒野,2
求生,3
En,1
敲门,2
秒速,2
厘米,2
药神,1
江小白,1
接单,2
存款,4
余额,5
UQApUDHThmljZ8TL0GlvsQ,1
可悲可叹,3
出走,2
dok5e2fuab,1
EhgD1X,1
5JA,1
上线,2
代课,3
董海云,2
戴眼镜,1
学问,2
林林杰,6
聂弛,1
调侃,3
说学,1
嵌入式,1
想学,2
准备考,1
四级,4
过度,4
疲劳,10
听听,19
最难,5
三分之二,1
精神百倍,1
无用功,1
慰藉,11
做生意,2
情义,2
趋之若鹜,1
真心实意,1
解放思想,1
安逸,13
分分秒秒,1
紫菜汤,1
拿过,2
春梦,4
赵冰清,1
房价,3
中毒,2
控制,58
机器,39
推己及人,4
比作,3
骚动,5
挑起,4
很烦,4
燥热,1
静心,10
偷偷,5
配上,3
彻底,8
屌丝,1
理智,5
青春年少,3
长长短短,2
苍老,8
还放得,1
智慧,21
亲民,3
止于至善,2
儒家,2
之学,2
研习,1
之德,1
遵守,3
光明大道,1
修行,3
欢欢,2
热舞,1
身材,5
顺势,3
马拉松,2
八点,11
见见,1
小萌,1
纳新,3
申请,13
轻轻松松,1
一支,3
首选,3
背下,1
谱子,2
技巧,13
话说回来,6
工培,5
好爽,8
贤淑,1
偏好,4
变换,9
清高,1
小便宜,2
背时,1
晨曦,2
台湾,6
真棒,2
口音,9
架子,6
成名,2
未嫁,2
转过,1
建筑,3
超凡,2
吐槽,7
可耻,4
学有,5
余力,6
才行,10
貂皮大衣,6
神奇,8
只爱,2
一曼,1
裴魁山,1
那件,2
铜匠,1
唯利是图,2
披上,2
隐藏,11
丑恶,1
破土而出,1
这部,2
反映,5
启迪,6
赞扬,1
本事,4
那身,1
无可,4
英雄气概,1
大话西游,1
意中人,1
盖世英雄,1
搞笑片,1
引发,1
主旋律,8
穿插,5
哀思,1
苦海,1
爱恨,1
命运,7
技术,57
最快,9
使用,25
细枝末节,5
细细品味,2
这样一来,3
矛盾,26
时时刻刻,12
简洁,7
以便,3
及时,17
捡起,2
背负着,3
超重,1
幸运地,1
各行各业,1
建设,4
不疑,1
不悟,1
校车,7
坐得,1
见闻,3
中山,1
智能,17
制造,17
符合,13
人际,2
怯场,1
几位,2
超好,3
云集,1
大佬,14
应聘,3
10000,3
随随便便,7
研究生,38
朝着,1
独挡,1
相关,24
行业,5
积极关注,1
鼠标,11
挺好用,4
磨练,3
戒掉,2
盼头,2
粗略,1
模糊,5
挡不住,1
路口,3
深情,3
思远,1
干嘛,25
上节,2
精力旺盛,7
时间段,7
睡会觉,1
驾照,2
压迫感,1
神经,4
紧绷,2
应试,2
先后顺序,2
增进,1
很难说,3
学得,5
神乎其神,1
鸡巴,7
分成,2
舍不得,15
花钱,4
奖金,5
其次,13
多一点,9
地要,1
讲究,7
统筹,2
Zeod,1
HnEXlpog,1
cMvvCC0w,1
通宵,10
全他,1
考原题,1
平静,38
野兽,4
张图,1
个赞,1
赞之交,1
好水,2
原题,3
只考,1
几道,4
fuck,1
轻声,2
当回事,2
高攀不起,3
火龙果,2
高端,6
机床,10
主讲,2
全过,1
高负荷,1
掏空,4
先决条件,1
熟练度,2
一项,6
堆砌,3
加重,2
极好,3
锻炼身体,2
成就感,23
优酷,1
推荐,12
领航,1
小视频,3
最小,10
着眼,1
很坏,1
排挤,1
经济基础,2
之上,9
目中无人,2
何曼婷,1
玩笑话,2
特立独行,3
两公里,2
在乎,10
有得有失,2
厚重感,2
煎熬,10
穷人,1
在于,28
好坏,10
巨大,20
人非,3
记忆力,14
再而三,2
记不住,5
钢用,1
刀刃,1
韶华,6
首歌,8
初二,4
直到现在,4
逃避现实,5
长高,4
熊掌,1
兼得,7
力所能及,7
可不是,10
偷懒,1
力学,5
江舟,1
空洞,2
牛津大学,1
访问,3
名额,5
心动,8
转让,1
亲近,12
嫌隙,2
疏远,1
立足,14
类比,6
不感兴趣,2
找人,2
开口,2
内在,4
总能,6
解除,6
将要,5
无数,7
路过,12
城墙,9
那群,1
看热闹,1
风头,1
挫商,1
女子,6
下课时,1
站住,1
喊出,1
母慈子孝,1
1101033692.8,6
uHQznHAQNmK6vKhTmQymQ,1
键盘,19
考过,2
对外,4
不顾一切,2
从未有过,1
分别,15
无所适从,2
消极,9
无人问津,5
盘算着,1
小圈子,1
搭建,4
YjiWnoBSSTJwfFRI8V3POA,1
苍茫,3
空明,1
再轻晃,1
渐入,1
迷人眼,1
重阳,1
思念,6
大一完,1
情节,8
来来回回,2
天天,44
约束,19
冲过,2
做爱,5
脑子,31
发热,5
平板,32
之火,3
留着,2
艳羡,6
当家,2
方知,3
柴米油盐,3
三元,1
冰糕,1
春去,1
大作,1
畅快,4
连胜,1
刚完,1
花言巧语,1
小伙伴,2
开会,15
草稿,2
功能,17
部门,42
社团活动,3
策划案,1
撰写,2
运行,10
笛箫社,6
占用,7
策划,3
咱们,20
预计,6
新年,8
晚会,1
十周年,1
社庆,1
表格,3
填写,2
集思广益,4
出力,1
填表格,1
找龙建,1
不累,2
人有,7
见分晓,3
平均分,1
3.5,1
即时,3
购买,3
超薄,1
voyo,1
达标,1
学分,14
零花,1
反之,11
来得,12
类似,29
婚后,1
无线,3
笔记本,9
输入,8
机智,2
码字,1
眼力,1
电原,10
脑图,9
好用,13
梳理,9
结构,20
明晰,1
因果,4
萧瑟,7
春色,4
天光,1
飞叶,1
银杏,8
群芳,1
夸奖,3
翻倒,1
至此,2
哪些,9
闭眼,3
太爽了,8
冷血,4
无情,13
只谈,1
万叶,1
雷神,1
短歌,1
两句,5
隐约,6
雷鸣,3
阴霾,3
能留,1
无雨,1
此地,3
瞬息万变,2
永恒,8
至简,1
夏鸣风,1
课要,1
课表,1
一共,11
签名,10
连错,1
设备,28
小测,1
余里,1
贴纸,3
生劉怡,1
岑给,1
开朗,4
张炤瀅,1
缺失,3
不切实际,7
提出,7
见证者,4
观望,2
条狗,1
切实,6
好高骛远,6
更高,8
劉怡岑,3
双十,7
答题,7
搞点,1
零花钱,2
老妈,2
还给,6
填补,1
超支,1
额度,3
代码,16
浑然不知,5
愁滋味,5
回不去,10
景象,4
想建个,1
相册,1
踉跄,2
压群芳,1
海棠,2
竞相,1
四季,4
回报,24
有奖,1
成果,10
大给,1
几把,4
嫁衣裳,2
帮别人,2
邵发,1
快快,4
大体,4
尽快,5
学完,4
弱小,4
敢做敢当,2
十多年,1
守望,1
清爽,2
轻吹,1
抚摸,2
冬日,4
盛开,3
腊梅,1
慌乱,1
静静地,6
伫立,1
迎接,4
目送,1
一片片,1
秋叶,1
述说,1
饱受,1
迷惘,1
之苦,3
获奖,3
三等奖,3
作弊,8
管要,1
持续,9
回味,5
这段,8
难免会,1
代价,7
至死,7
方休,5
过客,10
强迫,9
内心深处,8
外看,1
美男子,1
一代代,2
生离死别,4
传承,7
入睡,5
记事,2
忧心,1
摆平,2
刘卫华,1
杨羿祺算,1
初入,2
缘故,3
执意,1
工科,6
少靠,1
阴影,15
避开,3
现实情况,1
毋庸置疑,1
老老实实,2
不谙,1
不得而知,1
烦恼,21
挺快,3
金融,4
专业对口,1
对口,2
公司,49
学历,10
半中,1
第一份,2
底气十足,1
令人信服,1
所在,9
多去,5
走走看看,5
陪陪,3
之地,5
丝毫,3
领会,4
怀揣,10
意气风发,13
一个半月,1
满是,2
思家,1
恨不得,1
山头,2
腼腆,3
成年,5
崇尚,1
克己,3
身高,12
冷静,10
漫漫长夜,1
九点,14
第二天,11
熬过,1
积蓄,6
十余年,1
爆发,5
用点,1
少点,2
睡大觉,2
要考,4
没考,4
水得,4
一匹,7
那道,1
稳压管,1
参数,6
不全,1
折线图,1
分数,12
只敢,1
估个,1
Lucy,1
抱怨,6
强于,3
年代,14
光靠,1
为何,7
落后,7
不堪入目,1
举动,5
忧心忡忡,3
食不果腹,1
一心多用,1
面面俱到,4
过目不忘,2
一目十行,1
有感而发,4
文采,3
好喝,3
睡好,4
懊悔,11
2.5,3
半节,1
听不懂,3
易班,2
流向,2
别像,1
甘心,11
音上,2
演员,3
赵露思,1
98,2
受点,1
打退堂鼓,1
把持,5
拿不出,1
老师上课,4
体系,9
繁杂,5
张亮,2
太逗,1
重在,1
听不进去,1
课上,3
不必要,12
清冷,6
冷得笔,1
打开,48
升腾,1
大雾,2
有福,1
动因,2
越发,7
电气,10
全部都是,2
三类,1
各种类型,1
太难,19
乐理,1
听歌,15
识曲炸,1
提示,5
做成,13
同阳,1
自家人,2
中途,3
巴基斯坦,1
博士,10
解开,4
收益,13
多高,2
挺水,1
不顾,4
独来独往,1
接纳,1
外貌,4
挺帅,1
线代,7
翻书,4
清晰,29
几遍,7
追剧,1
何必如此,4
总比带,1
愧疚,14
寄希望于,8
急迫,1
从能,1
好找,1
多寡,1
计算器,4
下手,1
往往,19
巡查,1
跟不上,7
淘宝,9
发货,4
一切顺利,2
我花,3
大把大把,2
牢固,3
书上,5
听听课,2
艰苦,6
跋涉,1
前沿,6
高深,3
说会,2
周来,1
找我聊,4
天说,1
李秀芝,9
异性,5
酒瓶,1
坦率,1
无缘无故,3
丢掉,5
预想,4
加分,1
解方程,1
Dih,1
k0XmZN7qKj5WsnGhWQ,1
阴阳鱼,1
哪种,1
祈求,3
写写,17
实验报告,16
不挂,2
八个,5
按照,32
万一,4
GG,3
手上,8
四张,1
扣分,2
一线生机,1
韩版,1
内裤,7
好好看,4
先买,3
朴实,2
看双,1
十二,5
降价,1
几条,2
两条,3
勃起,6
青葱,2
行为,27
三体,4
大致,13
手速,1
1829,1
真多真,1
end,3
几点,5
舒眠,1
洗头,19
洗衣,14
美发,1
光盘,1
调查,6
问卷,3
南溪,1
二三年,1
小学生,2
带到,5
却说,2
交通费,4
该学,1
随手,3
廉价,5
出卖,4
心灰意冷,5
动不动,1
扯淡,1
平复,4
大姨妈,1
不痛,1
思考问题,3
这像,1
说白了,7
响应,3
想买个,2
便携,7
带个,4
大屏幕,4
哪天,1
玩电脑,7
托管,1
重复,16
形式,12
孙红林,1
低到,2
极点,1
选完,1
起得,1
很早,2
TMD,9
不领情,1
还来,1
踏恤,1
面由,1
一丝,17
念头,6
多喝水,2
天朗气清,3
惠风和畅,2
背景,14
噪音,2
交了,2
生死有命,1
评定,1
了不起,4
盖茨,4
观后感,1
见过,6
莫大,9
讽刺,17
念念不忘,7
没奈何,1
生长,9
比和黛西,1
对方,6
分量,3
有所不同,2
泰坦尼克号,1
露丝,1
完步,5
睾丸酮,1
分泌,1
冷空气,1
变娘,1
81,1
劳资,2
轻手轻脚,1
打扰到,4
不爽,6
妈卖批,2
个宝,1
批龙,1
BB,3
烟花,2
再欢,1
瑟瑟,2
肃杀,1
枯叶,1
飘洒,1
归无家,1
止损,9
不划算,5
鸡儿,2
直面,22
承担责任,1
主见,5
基本操作,1
不致,1
崇高,2
终极,10
波澜壮阔,11
两点,9
重获,1
发愁,1
买买,3
巩固,9
图像处理,2
别有见地,1
可观,4
进沈舒艺,1
民乐,1
闷得,1
门窗,1
禁闭,1
多待,1
分形,1
作文,29
半小时,13
资料,23
天造地设,2
多人,9
kwadw,1
safo,3
沙服,7
全名,1
晕头转向,1
讲求,2
欧阳,1
裴林,2
泰国,2
四川,2
想过,5
高品质,2
何谓,1
意外,8
几日,3
履行,2
职责,3
顺带,4
本书,13
后记,1
有三大,1
顺序,9
不得,26
人和物,1
读不读,1
打好,1
现代人,2
生产力,16
蓬勃发展,1
充满生机,1
好比,17
盛唐,2
那线代,1
期末考,1
八九,1
抄线代,1
理力,1
停息,3
脚步声,1
很想,6
束缚,9
附和,2
求之不得,17
辗转反侧,5
物种,11
受人,4
风采,6
某某,3
名人,1
讲过,1
个人性,1
解放,5
活成,3
晚饭,5
不吃,3
3D,4
打印机,1
云龙,1
帮忙,6
蓝牙,3
技不如人,2
偏执,3
碎片,8
谈不上,1
运用,2
茶余饭后,1
谈资,1
三观,3
挺大,7
看得出来,8
迎合,5
挑剔,3
表象,6
充斥,6
懵懂,9
配不上,7
天长地久,3
舒坦,6
采取,3
了此一生,4
贫穷,3
无意,4
爱慕,4
补充,7
深受其害,1
烦扰,1
谈心,1
阅历,7
附带,2
自卑感,7
奠定,2
生涯,6
穷养,1
加之,3
甚者,1
触及,3
大量,16
差事,1
谈个,1
享有,2
特权,6
歧视,4
女权主义,1
最起码,1
美感,1
改不掉,1
干什么,22
旷线,1
讲课,8
上续,1
妈耶,3
按学,1
入座,1
之高,1
交代,5
坦白,2
换路,1
定则,1
三要素,2
阶跃,1
推导,8
新书,2
看不动,1
年本,1
Bbp,1
Eo4jU,1
AN08m1peM4iw,1
一阵,4
暗爽,1
一个个,7
离去,4
JekjvlDk77ZOtFgK36Rcvw,1
时常,3
角色,14
截然不同,1
更何况,10
多样性,2
遗传,1
老爸,5
看个,4
莫惜,2
金缕衣,2
搞了个,1
链子,1
没救,2
放在心上,2
扪心自问,6
这门,3
工夫,1
能过,2
见到,21
沾沾自喜,6
心智,13
抵抗,4
闹市,1
更难,8
隔绝,3
懦夫,4
适当,16
嘲讽,8
吸取教训,1
一惊,1
忽略,21
倾听,8
炫耀,3
空想,3
可逆,1
适应环境,6
相提,1
气派,3
助教,4
习题课,2
多向,1
请教,4
口何,1
所见,1
卖冰淇凌,1
老外,1
不得了,5
偌大,6
大学城,1
崖洞,2
这本,15
跨越,8
财富,7
能学,1
吸取,3
结晶,2
遗留,1
开拓,10
新天地,2
师兄,13
谈到,1
hhh,1
评选,3
待久,4
吵闹,2
周边环境,2
多线程,2
外部环境,6
飞快,4
采样,2
据说,1
尽善尽美,2
尽力而为,4
审视,3
看成,1
老手,1
第一遍,1
解忧,4
杂货铺,1
巧妙,2
贯穿,3
时空,6
深远,2
扣人心弦,2
推理小说,1
词穷,1
看些,2
评论,7
相助,2
紧密,1
相连,1
沉迷,21
岔路,2
gs8hHcSsXIXKLstCMyRlDA,1
Nld1BLAhTU7vHzpDMUihLw,1
gohAz3Ubc6MprRlhjN0TkA,1
书中,5
约定,3
陷入,20
两难,2
境地,2
交待,3
我别,1
任亨斌,2
院长,4
考虑一下,5
都行,8
电话录音,1
含糊不清,1
点求,1
放低,1
姿态,15
出息,3
事儿,24
为难,2
同意,5
好大,10
看片,1
阳刚之气,2
心理作用,1
验证,8
异性相吸,1
别太过,1
赛过,1
推到,4
过不去,9
万州,1
烤鱼,1
一批,3
说得够,1
一等奖,4
校赛,1
发说,1
各个,11
以往,9
很近,3
沈翀,1
阿细,4
卷入,1
奇妙,8
技术含量,3
上过,1
心血,3
恼火,4
文字,17
层面,7
自如,3
打字速度,2
迫切,5
波动,6
车票,3
性器官,7
男生宿舍,1
不难理解,1
偏信,1
不加思索,1
经由,1
例子,8
金工,1
实习,30
牵着鼻子,1
探索,18
要义,2
势阱,1
上花,1
奔跑,8
看准,1
似曾,2
温故,2
就是说,5
微调,1
习惯性,3
靠左,1
淹没,2
掩饰,5
盖住,1
同桌,3
偏偏,3
急躁,3
关爱,8
儿童,5
花费,18
够不够,2
三心二意,2
耻笑,1
差强人意,1
反省,2
畏首畏尾,2
多于,2
宏伟,1
大一有,1
有机,1
两件,3
立些,1
抱佛脚,1
侥幸,5
不可否认,1
前一天,2
搞搞,1
学术,5
及格,4
万岁,1
有失,1
偏颇,1
抱住,1
记笔记,2
不如意,13
会算,2
成正比,2
荏苒,2
就别,2
认真听讲,1
多用,2
手写,5
改善,7
所学,8
z7Al,1
pFg8JsIZvhKRuCUFw,1
老高,1
纵一苇,1
何如,3
看花,1
望穿,2
秋意,2
孤舟,2
之何,1
大大咧咧,1
融为一体,1
逻辑推理,4
东方,2
暗自神伤,1
男女性,2
迸发,2
缠绵,2
小憩,1
翻着,1
中意,8
书籍,9
小资,8
般的,13
词语,4
壁纸,4
种子,5
泯然,3
小确,1
幸中,1
兼济,2
大志,2
汹涌,1
BGM,2
人能,8
上方,1
误触,1
饱满,1
精神面貌,2
早饭,7
人脉,3
低声下气,2
起早贪黑,2
Q86YsYr63u,1
gqglhaQb5cQ,1
比较简单,2
长点,1
记性,18
KTV,2
肖家,1
院子,1
柴火,1
农家乐,1
走得,6
太快,12
忙忙碌碌,5
方跃霖,3
打乒乓球,3
博爱,2
姻缘,2
自作孽,1
谦虚,4
个性,4
一举一动,1
正比,2
函数,2
就可以看,3
延迟,6
自虐,2
更大,33
阻碍,2
觉悟,6
走到,5
赞成,1
人好,4
证明,15
局限性,2
许下,4
独当一面,2
宏愿,1
专业知识,3
社交能力,3
打球,2
花心,2
算命,4
词汇,6
宽泛,2
套进去,1
摘抄,12
http,1
qq,1
omn,1
20180120,1
20180120A04KDO,1
html,2
批判,7
钱理群,3
利己主义,7
一说,1
2012,3
研讨会,1
语出惊人,2
北京大学,1
高智商,1
老到,1
配合,11
掌握权力,1
贪官污吏,1
危害,1
腐败,1
滋养,2
殿堂,1
经不起,2
太美丽,1
复旦,2
文章,18
规则,24
潜规则,1
风骨,3
远胜,1
媚骨,1
级别,5
追求真理,1
待遇,4
当今,1
大官,1
创造精神,1
做梦,23
雇佣兵,1
残酷,17
西南,5
医院,15
病症,2
并不一定,1
感念,1
师生,1
着火,1
跟着,13
滨江路,2
摆摆,1
得话,1
一上午,5
陪何,1
无底洞,3
近墨者黑,1
杂七杂八,2
进入状态,5
肚子痛,2
看下,2
头发,9
出入,1
无问,3
西东,3
深思,2
做肠,1
镜检查,1
不佳时,1
误导,2
人口老龄化,1
悲观,10
参考,12
老龄化,1
状况,9
伦理道德,1
从医,1
大势,12
有太多,12
干干净净,3
伦理,2
原有,1
初步,8
解答,2
停不下来,11
转型,3
搞清楚,6
不枉来,1
奇货可居,1
物以稀为贵,1
竞争力,2
共通,2
并联,1
思想僵化,1
单一,5
人工智能,8
低级,6
人工,8
大势所趋,3
年前,3
下雪,3
上海,7
杭州,4
武汉,5
大庆,1
零下,3
三十,2
从何说起,1
十一天,1
消停,1
复查,2
查下,1
外公,1
厦门,1
口腔科,1
麻醉,3
哭闹,1
转念,3
一想,5
监督,2
之下,21
权衡利弊,1
教他,1
打断,9
争吵声,1
不绝于耳,1
家庭教育,3
怀孕,2
慈母,1
满满,19
教导,2
没事儿,5
翻翻,6
处境,3
一炮,6
解千愁,1
体外,1
正反馈,12
阴蒂,5
熟练地,2
看晓欧,1
合奏,1
中音,1
拉长,1
赋予,11
特殊,14
校区,9
画上,3
句号,4
部长,14
得会,1
寒假,9
一年半载,5
白费,1
节能,4
减排,1
晓欧姐,1
法庭,1
麻醉剂,1
劝导,1
为重,4
一塌糊涂,3
陈然装,1
装是,1
总找,3
固态,3
硬盘,2
安装,15
win10,7
MSDN,1
草泥马,13
换上,2
文件,3
闺中,2
少妇,2
凝妆,2
上翠楼,2
忽见,2
陌头,2
杨柳,2
悔教,2
夫婿,2
封侯,3
.--,1
王昌龄,2
早恋,2
尾骨,1
很感兴趣,1
下一代,4
邓浩走,2
搜狗,4
用讯飞,2
不论是,28
具体分析,2
建构,2
模型,53
脑子里,3
紧迫感,2
憋着,1
一泡,2
中年妇女,2
饥渴,3
气味,2
深受,6
管教,2
闲暇,13
乌托邦,2
放任,2
理所当然,11
性质,5
张梦莹,1
近况,1
回头路,6
初高中,2
难见,2
吃完饭,16
排空,1
杂念,6
悲愤,2
信手拈来,3
宏观,4
微观,3
校歌,1
气势,3
振奋人心,3
高中毕业,4
小妹妹,1
播音,1
主持,1
真快,3
人来,4
四处,3
撒网,1
社交,4
实实在在,6
化境,2
