闲适,1
写下,1
这篇,1
下雨,1
借给,1
三班,1
模型飞机,1
外儒,1
安邦,1
内道方,1
养性修,1
自享,1
时望,1
赏月,1
离离,1
露风,1
花应,1
接连,1
三天,1
科技,1
艺术节,1
只令,1
更深,1
筑梦,1
主流,1
人生态度,1
别样,1
景致,1
两情相悦,1
意志力,1
静若处子,1
养精蓄锐,1
心闲,1
动如脱兔,1
心安,1
童年,1
暂别,1
抽时间,1
厌烦,1
故意,1
放在,1
课桌,1
说余,1
的确,1
静下来,1
大同,1
书屋,1
土木工程,1
传输,1
电类,1
前景,1
母亲节,1
帮着,1
家务,1
下才,1
功利性,1
不在意,1
前车之鉴,1
应当,1
先放后,1
人缘,1
复仇者,1
奥创,1
纪元,1
剧情,1
总共,1
熊鑫,1
制定,1
一鼓作气,1
三而竭,1
定位,1
努力完成,1
十二天,1
兴奋,1
专注,1
睡得,1
睡不着,1
吃个,1
认真对待,1
打瞌睡,1
就行,1
数学题,1
得心应手,1
战术,1
欠缺,1
准确度,1
题库,1
一套,1
练习题,1
100%,1
下笔,1
完后,1
立即,1
题干,1
思路,1
三百,1
我来,1
大一上,1
辅导员,1
第一课,1
多门,1
学科,1
热情,1
冲刺,1
开个,1
玩笑,1
严格执行,1
晚安,1
理论课,1
中秋佳节,1
high,1
有备无患,1
多多,1
初至,1
秋景,1
秋去,1
赏得,1
悠美,1
听课,1
班长,1
分近,1
良多,1
拉练,1
连长,1
孙洪杰,1
浙江人,1
江浙,1
感兴趣,1
大一岁,1
欢乐,1
直系,1
学长,1
陈琳,1
和努尔,1
伊丁去,1
清真,1
食堂,1
维吾尔族,1
新疆,1
抢课,1
高云,1
思远生,1
排长,1
性情,1
激励,1
分列式,1
五连比,1
五个,1
恋爱,1
合影,1
胖子,1
挡住,1
秋霜,1
荣光,1
汇报,1
结识,1
一堆,1
重新认识,1
通情达理,1
有着,1
独到,1
军人,1
特质,1
营长,1
单手,1
俯卧撑,1
肌肉,1
微信,1
分享,1
大四,1
浙江,1
排练,1
天爵,1
微倾洒,1
绵密,1
热闹,1
质量,1
美美,1
四年,1
竞选,1
班干部,1
微冷,1
独奔,1
前程,1
归校,1
小蒲,1
会熙,1
撮合,1
一岁,1
光阴,1
微波,1
晓得,1
复读,1
莫名,1
班级,1
聚会,1
自助,1
烤肉,1
拉肚子,1
推掉,1
1101033692.5,1
yoqmk5oSLiTP,1
R0vtW8TA,1
绝无,1
美颜,1
滤镜,1
眉眼,1
舒张,1
眼神,1
轻柔,1
血气方刚,1
DHrnGLdya901SvsLOnaKUw,1
再醉,1
一杯,1
终已,1
开头,1
挑战,1
平台,1
口语,1
韩国,1
夏威夷,1
英文名字,1
Adel,1
逗我,1
阿黛尔,1
Able,1
eible,1
对额,1
早读,1
观摩,1
四大,1
大开眼界,1
学院,1
更应,1
袁依琳,1
上届,1
主席,1
提问,1
望众,1
华年,1
试听,1
龙樱,1
日语,1
入门,1
体育,1
010,1
运动装,1
乐观,1
人特好,1
航模,1
社和笛,1
萧社,1
好闲,1
201,1
分配,1
体育课,1
一来,1
四圈,1
赶脚,1
有点累,1
规划,1
赢得,1
青睐,1
消失,1
之感,1
根据,1
来断,1
好时,1
凄凉,1
改观,1
特长,1
厉害,1
果仁,1
可望,1
尼玛,1
谢谢,1
佼佼者,1
周忆,1
带领,1
参观,1
科研,1
这位,1
毫不,1
摆架子,1
敬意,1
英语水平,1
Recording,1
life,1
Haha,1
It,1
seemed,1
that,1
Oct,1
days,1
self,1
dicipline,1
make,1
energitic,1
romantic,1
encounter,1
is,1
worth,1
waiting,1
Just,1
as,1
Qiuyu,1
Yu,1
had,1
said,1
one,1
book,1
on,1
called,1
托付,1
交给,1
半懂不懂,1
going,1
to,1
take,1
good,1
sleep,1
tied,1
these,1
talked,1
Safo,1
today,1
and,1
even,1
eat,1
lunch,1
together,1
To,1
improve,1
..,1
listen,1
more,1
speak,1
moer,1
And,1
flute,1
have,1
practice,1
The,1
first,1
rate,1
clubs,1
companies,1
drumbeat,1
culture,1
set,1
up,1
rule,1
game,1
activity,1
tech,1
3products,1
time,1
playing,1
Turth,1
or,1
Brave,1
although,1
it,1
fresh,1
at,1
sight,1
hearing,1
about,1
this,1
soon,1
boring,1
never,1
thought,1
meeting,1
class,1
teacher,1
will,1
last,1
so,1
long,1
tonight,1
be,1
busy,1
night,1
chase,1
every,1
girl,1
only,1
acount,1
impression,1
behavior,1
irresponsible,1
This,1
morning,1
杨羿祺,1
went,1
She,1
there,1
found,1
her,1
music,1
So,1
ah,1
Tomorrow,1
math,1
exam,1
English,1
speech,1
learn,1
C++,1
microcontrollers,1
Whatever,1
eating,1
dinner,1
Working,1
hard,1
an,1
enrich,1
feel,1
embarassed,1
by,1
ourseves,1
then,1
just,1
get,1
Bathing,1
beneath,1
such,1
fine,1
sky,1
listening,1
soft,1
several,1
elder,1
people,1
Taiji,1
us,1
Chinese,1
Although,1
everybody,1
leads,1
different,1
lifesty,1
mine,1
beautiful,1
spring,1
scenery,1
real,1
poem,1
exert,1
ourselves,1
Ah,1
heared,1
new,1
idea,1
man,1
who,1
don,1
write,1
well,1
usually,1
due,1
he,1
thinks,1
too,1
fast,1
Sounds,1
reasonable,1
necesary,1
out,1
interest,1
nlbut,1
not,1
want,1
after,1
learning,1
way,1
better,1
result,1
other,1
words,1
further,1
felt,1
lonely,1
makes,1
calm,1
Really,1
afternoon,1
things,1
natural,1
close,1
come,1
oooon,1
no,1
dreams,1
realized,1
without,1
hardwork,1
EXCEPT,1
getting,1
nothing,1
Practice,1
perfect,1
tried,1
classvideo,1
yesterday,1
Tied,1
happy,1
are,1
speaking,1
term,1
still,1
CETC,1
ahahha,1
Buried,1
progress,1
gradually,1
Perfectionists,1
may,1
impossibly,1
highperformance,1
standards,1
feeldebilitating,1
anxieties,1
lead,1
them,1
toprocrastinate,1
put,1
off,1
angst,1
inducing,1
tasks,1
主义者,1
设置,1
过高,1
标准,1
焦虑,1
疲惫不堪,1
从而,1
拖延,1
一再,1
same,1
feeling,1
Today,1
our,1
done,1
NO,1
PLAGIARISM,1
seen,1
movie,1
rabot,1
which,1
moving,1
making,1
think,1
girls,1
any,1
longer,1
At,1
least,1
please,1
relationship,1
easy,1
mathematics,1
Entered,1
best,1
thing,1
harved,1
changed,1
focus,1
development,1
others,1
during,1
short,1
day,1
In,1
another,1
一屋,1
Moreover,1
if,1
actual,1
strength,1
hand,1
But,1
most,1
appearance,1
determined,1
inner,1
world,1
相由,1
When,1
absorbed,1
something,1
like,1
was,1
giving,1
scene,1
woke,1
insisted,1
cause,1
symble,1
later,1
duty,1
instead,1
some,1
little,1
obstacles,1
Suddenly,1
missing,1
memorizing,1
always,1
know,1
past,1
pasted,1
temperature,1
decreased,1
over,1
dergrees,1
Cotton,1
roses,1
faded,1
Chiniese,1
冬寒,1
夜落,1
芙蓉花,1
amazing,1
do,1
where,1
few,1
secends,1
instance,1
comfortable,1
body,1
Sleep,1
plays,1
role,1
link,1
presant,1
walking,1
path,1
back,1
hill,1
suddenly,1
similarity,1
Guangdong,1
province,1
幽径,1
绿影,1
摇似,1
旧时,1
禽鸣,1
青丝,1
情思,1
会意,1
致知,1
score,1
roommate,1
got,1
realize,1
distance,1
now,1
chances,1
before,1
worked,1
My,1
target,1
full,1
exams,1
following,1
Trust,1
deal,1
problem,1
tring,1
Proctice,1
won,1
give,1
Everything,1
Such,1
CET4,1
programming,1
skills,1
method,1
mix,1
rest,1
used,1
efficient,1
SO,1
COME,1
ON,1
MY,1
BRAVE,1
BOY,1
Yesterday,1
evening,1
drunk,1
alcohol,1
feels,1
release,1
sth,1
uncomfortable,1
also,1
adults,1
blame,1
我本,1
沟渠,1
高明,1
room,1
warm,1
quiet,1
many,1
down,1
uae,1
consize,1
趣味,1
花式,1
越野,1
计时员,1
包早,1
午饭,1
前方,1
高能,1
刚看,1
名字,1
梦幻,1
素未,1
擦身而过,1
悸动,1
苦苦,1
纯真,1
共鸣,1
higher,1
education,1
aims,1
cultivate,1
elites,1
nationality,1
Therefore,1
expectation,1
Tonight,1
celebration,1
Wonderful,1
Making,1
skilled,1
importantly,1
they,1
ordinary,1
pep,1
plus,1
their,1
work,1
continue,1
signature,1
过时,1
positive,1
As,1
been,1
here,1
try,1
Even,1
courage,1
girlfriend,1
Cet4,1
text,1
nervous,1
tiered,1
Why,1
frustrated,1
small,1
east,1
square,1
潘敏,1
sister,1
What,1
say,1
Don,1
decadent,1
ok,1
Spirit,1
go,1
尽吾志,1
umbrella,1
张紫妍,1
Another,1
alone,1
took,1
Dyc,1
310,1
knew,1
very,1
nice,1
whose,1
name,1
陈彦旭,1
tought,1
how,1
pitch,1
mean,1
she,1
looks,1
friend,1
change,1
feelings,1
each,1
though,1
Ciqikou,1
constantly,1
helped,1
comunity,1
carry,1
festive,1
lanterns,1
library,1
grade,1
two,1
秦雨,1
younger,1
than,1
christmas,1
wonderful,1
Enjoying,1
friends,1
Kangkang,1
video,1
lots,1
great,1
Except,1
professors,1
students,1
宋晓欧,1
吴康杰,1
等等等等,1
滴水之恩,1
涌泉相报,1
Playing,1
forget,1
away,1
initial,1
goal,1
state,1
With,1
walk,1
马上,1
乡情,1
更怯,1
尽力去做,1
评价,1
友谊,1
亲情,1
抑或,1
这一,1
融入,1
共事,1
眼光,1
想先,1
数十载,1
既过,1
太多太多,1
不经意,1
变幻,1
不止一次,1
鼓起勇气,1
遗憾终身,1
迈出,1
谈论,1
牵制,1
时分,1
交际,1
两空,1
成年人,1
担当,1
有何不可,1
专业技能,1
兴趣爱好,1
种种,1
各面,1
合理,1
孤立,1
事像,1
感谢,1
勿忘,1
之内,1
各个方面,1
度量,1
这才,1
此本,1
完结,1
国防,1
国无防,1
国际,1
战略,1
左右,1
和平,1
有利,1
有礼有节,1
挑事者,1
好处,1
军训课,1
军事,1
战略思想,1
潜力,1
翻转,1
课堂,1
素养,1
没敢,1
发言,1
改正,1
外教,1
见面,1
期末考试,1
30%,1
借此,1
左边,1
老是,1
记不起,1
右边,1
邹游,1
思修,1
放远,1
风筝,1
牵引,1
越来越少,1
胆敢,1
光荣,1
绝对,1
来往,1
数百年,1
讲故事,1
公管,1
就学,1
机电,1
实际,1
着手,1
法制,1
听得懂,1
懂才行,1
研讨,1
绝佳,1
认清,1
塑造,1
勾起,1
永世,1
星期日,1
G20,1
多边,1
投资,1
协定,1
治理,1
机械制图,1
耻其言,1
其行,1
不患,1
无位,1
判定,1
难度,1
英语口语,1
Speaking,1
Quiz,1
Wonguk,1
面对面,1
创意,1
教条式,1
能者多劳,1
智不达,1
改革,1
核心,1
时代精神,1
人生观,1
一流,1
企业,1
二流,1
酸葡萄,1
可取,1
得不到,1
形策,1
南海,1
与子,1
同袍,1
形制,1
汉族,1
重视,1
传统,1
民族,1
深衣,1
上衣,1
无衣,1
代表,1
共识,1
知行合一,1
德行,1
一体,1
自学,1
单片机,1
SW,1
matlab,1
语言,1
大物,1
中英文,1
2h,1
加点,1
心情愉快,1
无路可走,1
高处,1
信念,1
诗句,1
梅花,1
好香,1
料峭,1
风寒,1
送君,1
梅花香,1
wonguk,1
方不枉,1
相比,1
短信,1
下学期,1
目前为止,1
拿的出手,1
技能,1
室友,1
菲菲,1
留学,1
未经,1
恶意,1
英语课,1
课本上,1
一个多,1
HNr7Ggsme8d9SIKm,1
7CFyQ,1
淡雅,1
浓浓的,1
远处,1
雾气,1
赠送给,1
时节,1
忆起,1
往昔,1
粗心大意,1
委员,1
当咯,1
完时,1
不论如何,1
如释重负,1
磁器,1
朝天门,1
1101033692.7,1
q9EABQZ5lvW,1
rvrT0VDAw,1
一遭,1
知交,1
斟酌,1
春节,1
第三天,1
查出,1
子宫,1
肌瘤,1
早日康复,1
成都,1
今早,1
化验,1
医生,1
毫无办法,1
青旅,1
住房,1
文殊院,1
博物馆,1
紫陌红尘,1
行过,1
展宏图,1
第一印象,1
节奏,1
夜生活,1
不像,1
现代化,1
除去,1
地震,1
养老,1
好去处,1
老年人,1
漫步,1
街头,1
天桥,1
长度,1
蜀绣,1
精致,1
pPEJ5Xxii,1
bQAFAGH,1
RSqQ,1
IUPy8sL1qBmycnFVdueq1Q,1
t3o,1
ualAUiTDW366Yiyijg,1
L7eJfYWllB2uyJAbEBw0mA,1
bO1i8JFCzn,1
5Q,1
pZZ7kJ7w,1
guai,1
gue,1
拐弯,1
武侯祠,1
庙会,1
超有,1
抓拍,1
东站,1
喜悦,1
在家,1
性情中人,1
无常,1
原以为,1
相投,1
归途,1
豪放,1
举杯,1
对饮,1
成三人,1
孤寂,1
造就,1
规劝,1
两全,1
有舍,1
常态,1
独立思考,1
江春水,1
愁肠,1
独醉,1
叹君,1
真性情,1
夏虫,1
语冰,1
亲身经历,1
虚无,1
比如说,1
跑步,1
不论怎样,1
2800,1
背后,1
论人,1
绝非,1
议论,1
虚荣,1
承认,1
何尝,1
眼界,1
做手术,1
爸爸,1
签过,1
家属,1
同意书,1
赵昌秀,1
好多好多,1
祈祷,1
俱佳,1
打牌,1
手术,1
病痛,1
缠身,1
从今,1
晚十点,1
进食,1
痛苦,1
可想而知,1
惊梦,1
游园,1
喜相逢,1
惟恐,1
手术室,1
外是,1
人世,1
恢复,1
看上去,1
返回,1
头次,1
一节,1
iNv2qvoDYcyAXty0gQi95w,1
来得及,1
作个,1
此时此刻,1
好想家,1
思潮,1
占领,1
天各一方,1
弗洛伊德,1
解释,1
中说,1
不无关系,1
家庭,1
一无是处,1
放手,1
遇到困难,1
责怪,1
循环,1
打乱,1
深度,1
乐此不疲,1
魔咒,1
放宽,1
顶天立地,1
独一无二,1
皮卡壕,1
最先,1
ceiuWndOk5BDVrXcHjkcEA,1
真爽,1
生病,1
急性,1
感染,1
血常规,1
发烧,1
喉咙,1
校医院,1
医保卡,1
本地人,1
报销,1
坑人,1
医保,1
冲突,1
诱因,1
过劳,1
直到,1
手头,1
小孩子,1
江琪,1
3.91,1
任性,1
亲密关系,1
不光,1
细腻,1
早早,1
死去,1
寒意,1
充满,1
生机,1
呼吸,1
空气,1
各处,1
艳丽,1
玉兰花,1
各种各样,1
一教外,1
换季,1
草地,1
赏心悦目,1
心旷神怡,1
亚历山大,1
1101033692.3,1
jugTCF7SMJurfRbuFLw,1
oSmd2ZEgmTbxeH,1
pLDtF9w,1
中兴,1
素质,1
白白,1
白吃白喝,1
同甘共苦,1
拉拉,1
强调,1
团队,1
力量,1
增强,1
凝聚力,1
机自敬西,1
领导,1
至于,1
太丑,1
临危,1
超常发挥,1
经常,1
胸有成竹,1
拿下,1
贸然,1
机器人,1
灵活化,1
组个,1
过个,1
进来,1
硬币,1
立着,1
军哥,1
临走,1
班会,1
boy,1
摘录,1
几句话,1
这时候,1
讲道理,1
周杨涵,1
社长,1
人超,1
误解,1
被菲菲,1
批评,1
演讲,1
断断续续,1
单词,1
不清,1
添加,1
辩解,1
提高,1
投注,1
二三十万,1
安卓,1
消磨,1
支配,1
不足以,1
摇新柳,1
烟波,1
消细愁,1
女厕所,1
憋不住,1
包纸,1
惯性,1
左拐,1
卫生巾,1
男厕所,1
五秒,1
慵懒,1
面容,1
发型,1
职业,1
测试,1
我选,1
第一个,1
保险,1
精算师,1
交朋友,1
描述,1
程序设计,1
实验楼,1
袁依琳发,1
哈哈哈哈,1
高原,1
说个,1
张炤滢,1
咄咄逼人,1
洗刷,1
幻想,1
大国,1
崛起,1
日本,1
第二个,1
国外,1
欧美,1
征求,1
意见,1
伤情,1
一圈,1
送走,1
三个,1
聚少离多,1
宋一,1
肖语,1
张嘉桐,1
往前,1
有如,1
一览无余,1
悔恨,1
从来不,1
诗名,1
艺术,1
开幕式,1
超然,1
于物外,1
委心任,1
照照,1
几张,1
摄像机,1
直播,1
论语,1
顺其自然,1
加入,1
春夏秋冬,1
队玩,1
字缘,1
还进,1
复赛,1
一块钱,1
全程,1
英文,1
交谈,1
人民,1
名义,1
时光流逝,1
周去,1
谈上,1
轰轰烈烈,1
桃之夭夭,1
决赛,1
一方面,1
开黑,1
操作,1
柏拉图,1
生前,1
合体,1
分裂,1
若有所失,1
另一半,1
理论,1
恋情,1
同性恋,1
饮篇,1
一半,1
双方,1
角落,1
不扣,1
期末,1
茶协,1
谷雨,1
茶会,1
社和晓欧,1
刘云翼,1
喝茶,1
社的,1
宇航,1
距离,1
拉近,1
多久,1
迎来,1
一届,1
韩蕊,1
孙悦,1
杨娜,1
徐世豪,1
肖肖,1
王林,1
李灵珠,1
柴静,1
努尔,1
伊丁,1
付艳,1
一张,1
不容,1
小觑,1
危险,1
狼人,1
品格,1
上帝,1
视角,1
其他人,1
推断出,1
信息,1
不足,1
好度,1
作出,1
牺牲,1
恐怖,1
睡前,1
作首,1
留住,1
箫社,1
出发,1
虎峰,1
山麓,1
三万,1
标记牌,1
池水,1
湛蓝,1
如玉,1
有山有水,1
交心,1
无忧无虑,1
回应,1
增加,1
重情,1
吸引力,1
两者,1
尺度,1
初遇,1
形势,1
政策,1
社会心理学,1
侃侃而谈,1
流于形式,1
主义,1
勉强,1
看得懂,1
具体,1
骗人,1
识破,1
说真的,1
天赋,1
平庸之辈,1
玩个,1
大师,1
层次,1
词不达意,1
吞吞吐吐,1
学而难,1
以致,1
精炼,1
充分,1
这件,1
lu,1
之所往,1
暗恋,1
第一眼,1
视作,1
差点,1
睡醒,1
脚踏实地,1
一边,1
高效率,1
拟定,1
点早,1
午睡,1
事靠,1
日程,1
太满,1
脚下,1
先者,1
给予,1
拍照,1
脱稿,1
程度,1
前期工作,1
储备,1
每当,1
两周,1
不失,1
良才,1
单人,1
赵茗奇,1
填词,1
书法,1
惋惜,1
宋朝,1
灭亡,1
比喻,1
满带,1
北方,1
寒风,1
吹落,1
如血,1
一位,1
科学家,1
逝世,1
新闻,1
寄语,1
振兴中华,1
之责,1
马兰花,1
许报,1
家国,1
office,1
hour,1
没多久,1
一厢情愿,1
明信片,1
惊艳,1
给我发,1
临时,1
换人,1
抱歉,1
好快,1
致以,1
衷心祝福,1
祝好,1
初识,1
水乡,1
做忆,1
睡咯,1
刚刚,1
睡眠不足,1
karlene,1
实验室,1
人前,1
展示,1
发个,1
难听,1
车站,1
期许,1
物是人非,1
选课,1
进不去,1
而学,1
关键时刻,1
结课,1
哎呀,1
U盘,1
菲菲姐,1
首诗,1
去年,1
来不及,1
给菲菲,1
觊觎,1
美名,1
简简单单,1
业精于勤,1
荒于,1
行成于思,1
毅力,1
换届选举,1
全票,1
沈舒艺,1
的哥,1
爱上,1
放心大胆,1
碰撞,1
无谓,1
特别感谢,1
陌生,1
不下,1
心来,1
怎么回事,1
菲菲写,1
订下,1
超过,1
由内而外,1
堆积,1
擅长,1
六级,1
又费,1
大型,1
回有,1
非分之想,1
青春期,1
多牛,1
抛开,1
恍惚,1
千日,1
犹梦里,1
一醉,1
机图,1
醒时,1
讨论,1
问候,1
孤身一人,1
落寞,1
西安,1
长笛,1
十级,1
家境,1
殷实,1
登陆,1
课后,1
问问,1
楼层,1
313,1
熄灯,1
科学,1
碰巧,1
能否,1
人该,1
共同奋斗,1
ouEs8I3x3ZXYzAS5SsGHpA,1
正式,1
语气,1
写信,1
不耻,1
恶衣恶食,1
而耻,1
匹夫匹妇,1
其泽,1
梁漱溟,1
推崇备至,1
顾炎武,1
致学,1
做人,1
在读,1
马远,1
收入,1
陷阱,1
镜鉴,1
在理,1
风范,1
指出,1
几十年,1
不由自主,1
跟随,1
作者,1
脚步,1
祖国,1
好书,1
提到,1
当代,1
缺乏,1
统一,1
认同感,1
各异,1
包容,1
国度,1
国家,1
远见卓识,1
权贵,1
只求,1
眼前利益,1
那才真,1
KK1,1
CQrX7m3wu6J5Sy4bLQ,1
励志,1
确立,1
满绩,1
付艳想,1
类型,1
太拖绩,1
近代史,1
短短,1
重担,1
老人,1
两辈,1
人为,1
虚度光阴,1
令人寒心,1
名词解释,1
buff,1
加持,1
忘不了,1
旅程,1
vW7H9WqhMUvk2AFF0xq0vg,1
交卷,1
开了个,1
好头,1
练练,1
有把握,1
群里,1
sunshine,1
群主,1
好不好,1
标志,1
一口,1
川普,1
CQU,1
学霸,1
T5NpHV3XHU3qdcqWx4sYDQ,1
相比之下,1
急功近利,1
太小,1
拖绩,1
不难,1
非常低,1
期中考试,1
满足感,1
来于,1
科目,1
造成,1
展望,1
大二,1
自后,1
务必,1
言行,1
学车,1
SRTP,1
戒骄戒躁,1
哪个,1
内心世界,1
孤独感,1
伤状,1
一见钟情,1
终身大事,1
等闲,1
孤心,1
一辆,1
li,1
咖啡,1
炽热,1
烫口,1
冷却,1
靠近,1
绵长,1
面授,1
素描,1
养眼,1
坐不住,1
春天,1
冬天,1
一栋,1
搬空,1
梅五是,1
敏姐,1
竹二是,1
一班,1
张帆,1
松五,1
书桌上,1
彩绘,1
写出去,1
心才,1
旧忆,1
一扇,1
推开,1
难合,1
天未,1
写日记,1
金刀,1
封峡,1
PC,1
蛋蛋,1
驾校,1
夹杂,1
多想,1
年轻,1
有钱,1
一无所长,1
一无所有,1
比起,1
静下心来,1
心为,1
看开一点,1
满足,1
第二年,1
平衡,1
当前,1
养家糊口,1
仅仅,1
衣食无忧,1
极致,1
一诚,1
相待,1
互帮互助,1
来立个,1
flag,1
坡道,1
流程,1
十五,1
想念,1
无虞,1
p2sBJn7NONMV9wJlCnyzIw,1
pre,1
diary,1
------------------------------------------------------------------------------------------------------------------------------------,1
历历在目,1
感悟,1
为止,1
困扰,1
合群,1
广阔,1
可言,1
数张,1
万雄,1
观点,1
伤其,1
十指,1
目海,1
定力,1
神识,1
学海,1
泛舟,1
走马观花,1
定下,1
以较,1
截止,1
c++,1
可视化,1
进展,1
知心,1
万事俱备,1
胆识,1
有朝一日,1
靠着,1
付诸行动,1
时机,1
用作,1
活力,1
定然,1
说好,1
达成,1
诱惑,1
新韵,1
诗词,1
创作,1
大赛,1
作品,1
春风得意,1
马蹄疾,1
一日,1
看尽,1
长安,1
TED,1
建筑系,1
经典,1
内敛,1
民间文化,1
不入流,1
它们,1
流露,1
徜徉于,1
第四天,1
srtp,1
项目,1
结构设计,1
把儿,1
设计,1
多种,1
没有勇气,1
决策,1
自卑心理,1
安乐,1
施舍,1
先放好,1
俊杰,1
游泳,1
思索,1
人事,1
辛弃疾,1
那首,1
一遍,1
儿时,1
三国演义,1
动画版,1
载尽,1
往后,1
预期,1
共同,1
大蔚,1
机自,1
实验班,1
休学,1
德国,1
英语班,1
迎新,1
发给,1
649,1
超越,1
下足,1
五百多,1
外企,1
日终,1
效力,1
得意,1
须尽欢,1
业余时间,1
路在何方,1
大局,1
一篇,1
女权,1
茅塞顿开,1
https,1
www,1
zhihu,1
com,1
question,1
57835947,1
妇女,1
能顶,1
半边天,1
能分,1
顶起,1
母系社会,1
前者,1
后者,1
只管,1
男权,1
毛线,1
作用,1
哑哑,1
链接,1
answer,1
200334009,1
来源,1
著作权,1
商业,1
转载,1
获得,1
授权,1
非商业,1
注明,1
出处,1
发达,1
点面结合,1
生吞活剥,1
广度,1
传授,1
眼看,1
随之而来,1
不用说,1
短暂,1
温存,1
天伦之乐,1
难以忘怀,1
二十天,1
煮饭,1
承担,1
这静,1
第一餐,1
滚烫,1
泡面,1
耳畔,1
面溶,1
好吃,1
提醒,1
圆满,1
考不上,1
985,1
果断,1
痕迹,1
一分钟,1
唉呀,1
好烦,1
狠狠,1
摔了一跤,1
痛死,1
说不过去,1
灵感,1
吹上,1
高音,1
消得人,1
憔悴,1
坚信,1
基本功,1
笛音,1
口型,1
愉悦,1
无知,1
哪有什么,1
看重,1
热烈欢迎,1
祖国各地,1
祥和,1
吹法,1
结合,1
董敏,1
平放,1
嘴唇,1
外边,1
uW2z0GYXa1OtmkRKRCkXfQ,1
松六,1
练车,1
牛匹,1
再练,1
预判,1
闲梦,1
惺惺,1
惜流,1
背负,1
越大,1
即使,1
一眼,1
要不了,1
一干二净,1
周遭,1
愉快,1
柑橘,1
采摘,1
最有,1
合场,1
开车,1
完科,1
考一科,1
上菲菲,1
群山,1
秋日,1
眼红,1
信心,1
当中,1
脱颖而出,1
汨余若,1
复返,1
清秋,1
新凉,1
神伤,1
静好,1
如常,1
不响,1
抑制,1
一罐,1
啤酒,1
喝完,1
早些,1
逢场作戏,1
设计者,1
苦衷,1
可及,1
尽情,1
丧失,1
姣好,1
动人,1
长发,1
搭配,1
hormone,1
练就,1
尽管,1
平日,1
之一,1
3km,1
停下,1
四五次,1
胜人一筹,1
掌控,1
划出,1
波纹,1
跳出,1
世俗,1
桎梏,1
蔚蓝,1
客观,1
停留,1
人体,1
蜈蚣,1
脆弱,1
现实生活,1
起床,1
镜子,1
检讨,1
广泛,1
涉猎,1
以此,1
不肯,1
推诿,1
蜻蜓点水,1
集中精力,1
水滴石穿,1
深深,1
不安定感,1
顾虑,1
通病,1
额外,1
资金,1
只存,1
三分之一,1
剩余,1
全做,1
流动资金,1
趁着,1
搭车,1
余秋雨,1
散文,1
探讨,1
知识分子,1
天前,1
客车,1
歌乐山,1
中秋节,1
满腹,1
没干,1
做做饭,1
收拾,1
行囊,1
向着,1
砥砺,1
前行,1
谈场,1
时光荏苒,1
年轻人,1
特有,1
安康,1
幸福生活,1
块钱,1
一千元,1
饭卡,1
充值,1
500,1
温暖,1
被窝,1
青涩,1
情愫,1
交上去,1
批改,1
梦境,1
爬山,1
qZp3W,1
4JTQqJDu1U88rpsw,1
一处,1
云顶,1
包子,1
橘子,1
洗过澡,1
洗衣服,1
sw,1
川外,1
好会,1
打扮,1
支撑,1
不断前进,1
充满希望,1
数电模,1
电学,1
高等数学,1
自动,1
切换,1
电网,1
电容,1
流水线,1
工人,1
virtus,1
young,1
总的来说,1
人胜,1
真诚,1
做太多,1
耽误,1
彼此,1
两人,1
考验,1
合适,1
不合,1
好聚好散,1
鬼木知,1
人际交往,1
政治,1
教给,1
有用,1
因此,1
未名川杰,1
市场竞争,1
法无,1
禁止,1
即可,1
相应,1
实行,1
清单,1
规定,1
之问,1
包含,1
道德,1
乐趣,1
伴侣,1
荒唐,1
作嫁衣裳,1
TA,1
眉飞色舞,1
一荡,1
低头,1
倔强,1
服软,1
天才,1
来学,1
仗义,1
狗辈,1
负心,1
读书人,1
刑不上,1
大夫,1
庶人,1
新芽,1
云花信,1
电荷,1
电场,1
创造,1
共产主义,1
毛概,1
关键词,1
思维能力,1
关键时期,1
无论,1
紧密结合,1
立场,1
支流,1
现象,1
习近平,1
You,1
your,1
thoughts,1
souls,1
dwell,1
house,1
tomorrow,1
On,1
Children,1
远行,1
外研社,1
阅读,1
Part,1
Read,1
Know,1
读以,1
明己,1
II,1
Reason,1
以察世,1
III,1
Question,1
启思,1
VI,1
Create,1
言志,1
一笔,1
石心,1
浓黛,1
眉峰,1
两件事,1
从良,1
叫好,1
学坏,1
备胎,1
横卧,1
温柔乡,1
本色,1
impossible,1
failing,1
unless,1
cautiously,1
might,1
lived,1
fail,1
default,1
Rowling,1
哈佛,1
蝙蝠,1
碰见,1
充作,1
人比,1
施用,1
鸟类,1
偏要,1
充兽,1
兽类,1
充鸟,1
高超,1
武人,1
卖弄,1
风雅,1
文人,1
装作,1
上流社会,1
中间,1
屈尊,1
下顾,1
份子,1
苦旅,1
孙江林,1
已成,1
昨事,1
有花,1
事事,1
不入思,1
细雨,1
万紫千红,1
蒙蒙,1
飞愁,1
无声,1
润物生,1
桃李,1
蒸蒸,1
复合,1
清明,1
银行,1
存钱,1
太可气,1
times,1
新闻频道,1
撒切尔,1
夫人,1
伦敦,1
奥运会,1
直升机,1
跳下来,1
英女王,1
晚年,1
变胖,1
中考,1
体考,1
监考,1
美眉,1
幼教,1
跳绳,1
实心球,1
跳远,1
放水,1
严重,1
读报,1
张丹座,1
一桌,1
六月,1
十二日,1
五十天,1
十个,1
五天,1
书写,1
一五,1
